Plot Title: Dead_Decomp_Tank_3,,
#,"Date Time, GMT+08:00","Temp, °C (LGR S/N: 10638326, SEN S/N: 10638326)"
6220,02/26/25 03:35:00 AM,23.857
6221,02/26/25 03:40:00 AM,23.857
6222,02/26/25 03:45:00 AM,23.857
6223,02/26/25 03:50:00 AM,23.857
6224,02/26/25 03:55:00 AM,23.857
6225,02/26/25 04:00:00 AM,23.833
6226,02/26/25 04:05:00 AM,23.833
6227,02/26/25 04:10:00 AM,23.833
6228,02/26/25 04:15:00 AM,23.833
6229,02/26/25 04:20:00 AM,23.833
6230,02/26/25 04:25:00 AM,23.833
6231,02/26/25 04:30:00 AM,23.809
6232,02/26/25 04:35:00 AM,23.809
6233,02/26/25 04:40:00 AM,23.809
6234,02/26/25 04:45:00 AM,23.809
6235,02/26/25 04:50:00 AM,23.809
6236,02/26/25 04:55:00 AM,23.809
6237,02/26/25 05:00:00 AM,23.809
6238,02/26/25 05:05:00 AM,23.785
6239,02/26/25 05:10:00 AM,23.785
6240,02/26/25 05:15:00 AM,23.785
6241,02/26/25 05:20:00 AM,23.785
6242,02/26/25 05:25:00 AM,23.785
6243,02/26/25 05:30:00 AM,23.785
6244,02/26/25 05:35:00 AM,23.785
6245,02/26/25 05:40:00 AM,23.785
6246,02/26/25 05:45:00 AM,23.785
6247,02/26/25 05:50:00 AM,23.761
6248,02/26/25 05:55:00 AM,23.761
6249,02/26/25 06:00:00 AM,23.761
6250,02/26/25 06:05:00 AM,23.761
6251,02/26/25 06:10:00 AM,23.761
6252,02/26/25 06:15:00 AM,23.761
6253,02/26/25 06:20:00 AM,23.761
6254,02/26/25 06:25:00 AM,23.737
6255,02/26/25 06:30:00 AM,23.737
6256,02/26/25 06:35:00 AM,23.737
6257,02/26/25 06:40:00 AM,23.737
6258,02/26/25 06:45:00 AM,23.737
6259,02/26/25 06:50:00 AM,23.737
6260,02/26/25 06:55:00 AM,23.737
6261,02/26/25 07:00:00 AM,23.737
6262,02/26/25 07:05:00 AM,23.737
6263,02/26/25 07:10:00 AM,23.737
6264,02/26/25 07:15:00 AM,23.737
6265,02/26/25 07:20:00 AM,23.737
6266,02/26/25 07:25:00 AM,23.713
6267,02/26/25 07:30:00 AM,23.713
6268,02/26/25 07:35:00 AM,23.713
6269,02/26/25 07:40:00 AM,23.713
6270,02/26/25 07:45:00 AM,23.713
6271,02/26/25 07:50:00 AM,23.713
6272,02/26/25 07:55:00 AM,23.713
6273,02/26/25 08:00:00 AM,23.713
6274,02/26/25 08:05:00 AM,23.713
6275,02/26/25 08:10:00 AM,23.713
6276,02/26/25 08:15:00 AM,23.713
6277,02/26/25 08:20:00 AM,23.713
6278,02/26/25 08:25:00 AM,23.713
6279,02/26/25 08:30:00 AM,23.737
6280,02/26/25 08:35:00 AM,23.737
6281,02/26/25 08:40:00 AM,23.737
6282,02/26/25 08:45:00 AM,23.737
6283,02/26/25 08:50:00 AM,23.737
6284,02/26/25 08:55:00 AM,23.737
6285,02/26/25 09:00:00 AM,23.737
6286,02/26/25 09:05:00 AM,23.737
6287,02/26/25 09:10:00 AM,23.737
6288,02/26/25 09:15:00 AM,23.761
6289,02/26/25 09:20:00 AM,23.761
6290,02/26/25 09:25:00 AM,23.761
6291,02/26/25 09:30:00 AM,23.761
6292,02/26/25 09:35:00 AM,23.785
6293,02/26/25 09:40:00 AM,23.785
6294,02/26/25 09:45:00 AM,23.809
6295,02/26/25 09:50:00 AM,23.809
6296,02/26/25 09:55:00 AM,23.809
6297,02/26/25 10:00:00 AM,23.809
6298,02/26/25 10:05:00 AM,23.833
6299,02/26/25 10:10:00 AM,23.833
6300,02/26/25 10:15:00 AM,23.833
6301,02/26/25 10:20:00 AM,23.833
6302,02/26/25 10:25:00 AM,23.857
6303,02/26/25 10:30:00 AM,23.857
6304,02/26/25 10:35:00 AM,23.881
6305,02/26/25 10:40:00 AM,23.881
6306,02/26/25 10:45:00 AM,23.881
6307,02/26/25 10:50:00 AM,23.881
6308,02/26/25 10:55:00 AM,23.905
6309,02/26/25 11:00:00 AM,23.905
6310,02/26/25 11:05:00 AM,23.905
6311,02/26/25 11:10:00 AM,23.905
6312,02/26/25 11:15:00 AM,23.905
6313,02/26/25 11:20:00 AM,23.905
6314,02/26/25 11:25:00 AM,23.905
6315,02/26/25 11:30:00 AM,23.93
6316,02/26/25 11:35:00 AM,23.93
6317,02/26/25 11:40:00 AM,23.93
6318,02/26/25 11:45:00 AM,23.93
6319,02/26/25 11:50:00 AM,23.954
6320,02/26/25 11:55:00 AM,23.954
6321,02/26/25 12:00:00 PM,23.978
6322,02/26/25 12:05:00 PM,23.978
6323,02/26/25 12:10:00 PM,23.978
6324,02/26/25 12:15:00 PM,23.978
6325,02/26/25 12:20:00 PM,23.978
6326,02/26/25 12:25:00 PM,23.978
6327,02/26/25 12:30:00 PM,24.002
6328,02/26/25 12:35:00 PM,24.002
6329,02/26/25 12:40:00 PM,24.002
6330,02/26/25 12:45:00 PM,24.002
6331,02/26/25 12:50:00 PM,24.002
6332,02/26/25 12:55:00 PM,24.002
6333,02/26/25 01:00:00 PM,24.002
6334,02/26/25 01:05:00 PM,24.002
6335,02/26/25 01:10:00 PM,24.002
6336,02/26/25 01:15:00 PM,24.026
6337,02/26/25 01:20:00 PM,24.026
6338,02/26/25 01:25:00 PM,24.026
6339,02/26/25 01:30:00 PM,24.026
6340,02/26/25 01:35:00 PM,24.026
6341,02/26/25 01:40:00 PM,24.026
6342,02/26/25 01:45:00 PM,24.026
6343,02/26/25 01:50:00 PM,24.026
6344,02/26/25 01:55:00 PM,24.026
6345,02/26/25 02:00:00 PM,24.026
6346,02/26/25 02:05:00 PM,24.026
6347,02/26/25 02:10:00 PM,24.026
6348,02/26/25 02:15:00 PM,24.026
6349,02/26/25 02:20:00 PM,24.026
6350,02/26/25 02:25:00 PM,24.026
6351,02/26/25 02:30:00 PM,24.05
6352,02/26/25 02:35:00 PM,24.05
6353,02/26/25 02:40:00 PM,24.05
6354,02/26/25 02:45:00 PM,24.05
6355,02/26/25 02:50:00 PM,24.05
6356,02/26/25 02:55:00 PM,24.05
6357,02/26/25 03:00:00 PM,24.074
6358,02/26/25 03:05:00 PM,24.074
6359,02/26/25 03:10:00 PM,24.074
6360,02/26/25 03:15:00 PM,24.074
6361,02/26/25 03:20:00 PM,24.074
6362,02/26/25 03:25:00 PM,24.074
6363,02/26/25 03:30:00 PM,24.074
6364,02/26/25 03:35:00 PM,24.074
6365,02/26/25 03:40:00 PM,24.074
6366,02/26/25 03:45:00 PM,24.074
6367,02/26/25 03:50:00 PM,24.074
6368,02/26/25 03:55:00 PM,24.098
6369,02/26/25 04:00:00 PM,24.098
6370,02/26/25 04:05:00 PM,24.098
6371,02/26/25 04:10:00 PM,24.098
6372,02/26/25 04:15:00 PM,24.098
6373,02/26/25 04:20:00 PM,24.098
6374,02/26/25 04:25:00 PM,24.098
6375,02/26/25 04:30:00 PM,24.098
6376,02/26/25 04:35:00 PM,24.098
6377,02/26/25 04:40:00 PM,24.098
6378,02/26/25 04:45:00 PM,24.098
6379,02/26/25 04:50:00 PM,24.098
6380,02/26/25 04:55:00 PM,24.098
6381,02/26/25 05:00:00 PM,24.098
6382,02/26/25 05:05:00 PM,24.098
6383,02/26/25 05:10:00 PM,24.098
6384,02/26/25 05:15:00 PM,24.098
6385,02/26/25 05:20:00 PM,24.098
6386,02/26/25 05:25:00 PM,24.098
6387,02/26/25 05:30:00 PM,24.098
6388,02/26/25 05:35:00 PM,24.098
6389,02/26/25 05:40:00 PM,24.098
6390,02/26/25 05:45:00 PM,24.098
6391,02/26/25 05:50:00 PM,24.098
6392,02/26/25 05:55:00 PM,24.098
6393,02/26/25 06:00:00 PM,24.098
6394,02/26/25 06:05:00 PM,24.098
6395,02/26/25 06:10:00 PM,24.098
6396,02/26/25 06:15:00 PM,24.098
6397,02/26/25 06:20:00 PM,24.098
6398,02/26/25 06:25:00 PM,24.098
6399,02/26/25 06:30:00 PM,24.098
6400,02/26/25 06:35:00 PM,24.098
6401,02/26/25 06:40:00 PM,24.098
6402,02/26/25 06:45:00 PM,24.098
6403,02/26/25 06:50:00 PM,24.098
6404,02/26/25 06:55:00 PM,24.098
6405,02/26/25 07:00:00 PM,24.098
6406,02/26/25 07:05:00 PM,24.098
6407,02/26/25 07:10:00 PM,24.098
6408,02/26/25 07:15:00 PM,24.074
6409,02/26/25 07:20:00 PM,24.074
6410,02/26/25 07:25:00 PM,24.074
6411,02/26/25 07:30:00 PM,24.074
6412,02/26/25 07:35:00 PM,24.074
6413,02/26/25 07:40:00 PM,24.074
6414,02/26/25 07:45:00 PM,24.074
6415,02/26/25 07:50:00 PM,24.074
6416,02/26/25 07:55:00 PM,24.074
6417,02/26/25 08:00:00 PM,24.074
6418,02/26/25 08:05:00 PM,24.074
6419,02/26/25 08:10:00 PM,24.074
6420,02/26/25 08:15:00 PM,24.074
6421,02/26/25 08:20:00 PM,24.074
6422,02/26/25 08:25:00 PM,24.074
6423,02/26/25 08:30:00 PM,24.074
6424,02/26/25 08:35:00 PM,24.074
6425,02/26/25 08:40:00 PM,24.074
6426,02/26/25 08:45:00 PM,24.074
6427,02/26/25 08:50:00 PM,24.074
6428,02/26/25 08:55:00 PM,24.074
6429,02/26/25 09:00:00 PM,24.074
6430,02/26/25 09:05:00 PM,24.074
6431,02/26/25 09:10:00 PM,24.074
6432,02/26/25 09:15:00 PM,24.074
6433,02/26/25 09:20:00 PM,24.074
6434,02/26/25 09:25:00 PM,24.074
6435,02/26/25 09:30:00 PM,24.074
6436,02/26/25 09:35:00 PM,24.074
6437,02/26/25 09:40:00 PM,24.074
6438,02/26/25 09:45:00 PM,24.074
6439,02/26/25 09:50:00 PM,24.074
6440,02/26/25 09:55:00 PM,24.074
6441,02/26/25 10:00:00 PM,24.074
6442,02/26/25 10:05:00 PM,24.074
6443,02/26/25 10:10:00 PM,24.074
6444,02/26/25 10:15:00 PM,24.05
6445,02/26/25 10:20:00 PM,24.05
6446,02/26/25 10:25:00 PM,24.05
6447,02/26/25 10:30:00 PM,24.05
6448,02/26/25 10:35:00 PM,24.05
6449,02/26/25 10:40:00 PM,24.05
6450,02/26/25 10:45:00 PM,24.05
6451,02/26/25 10:50:00 PM,24.05
6452,02/26/25 10:55:00 PM,24.05
6453,02/26/25 11:00:00 PM,24.05
6454,02/26/25 11:05:00 PM,24.05
6455,02/26/25 11:10:00 PM,24.05
6456,02/26/25 11:15:00 PM,24.026
6457,02/26/25 11:20:00 PM,24.026
6458,02/26/25 11:25:00 PM,24.026
6459,02/26/25 11:30:00 PM,24.026
6460,02/26/25 11:35:00 PM,24.026
6461,02/26/25 11:40:00 PM,24.026
6462,02/26/25 11:45:00 PM,24.002
6463,02/26/25 11:50:00 PM,24.026
6464,02/26/25 11:55:00 PM,24.002
6465,02/27/25 12:00:00 AM,24.002
6466,02/27/25 12:05:00 AM,24.002
6467,02/27/25 12:10:00 AM,24.002
6468,02/27/25 12:15:00 AM,24.002
6469,02/27/25 12:20:00 AM,24.002
6470,02/27/25 12:25:00 AM,24.002
6471,02/27/25 12:30:00 AM,23.978
6472,02/27/25 12:35:00 AM,23.978
6473,02/27/25 12:40:00 AM,23.978
6474,02/27/25 12:45:00 AM,23.978
6475,02/27/25 12:50:00 AM,23.978
6476,02/27/25 12:55:00 AM,23.954
6477,02/27/25 01:00:00 AM,23.954
6478,02/27/25 01:05:00 AM,23.954
6479,02/27/25 01:10:00 AM,23.954
6480,02/27/25 01:15:00 AM,23.954
6481,02/27/25 01:20:00 AM,23.954
6482,02/27/25 01:25:00 AM,23.954
6483,02/27/25 01:30:00 AM,23.954
6484,02/27/25 01:35:00 AM,23.93
6485,02/27/25 01:40:00 AM,23.93
6486,02/27/25 01:45:00 AM,23.93
6487,02/27/25 01:50:00 AM,23.93
6488,02/27/25 01:55:00 AM,23.93
6489,02/27/25 02:00:00 AM,23.905
6490,02/27/25 02:05:00 AM,23.905
6491,02/27/25 02:10:00 AM,23.905
6492,02/27/25 02:15:00 AM,23.905
6493,02/27/25 02:20:00 AM,23.905
6494,02/27/25 02:25:00 AM,23.905
6495,02/27/25 02:30:00 AM,23.905
6496,02/27/25 02:35:00 AM,23.905
6497,02/27/25 02:40:00 AM,23.905
6498,02/27/25 02:45:00 AM,23.881
6499,02/27/25 02:50:00 AM,23.881
6500,02/27/25 02:55:00 AM,23.881
6501,02/27/25 03:00:00 AM,23.857
6502,02/27/25 03:05:00 AM,23.857
6503,02/27/25 03:10:00 AM,23.857
6504,02/27/25 03:15:00 AM,23.857
6505,02/27/25 03:20:00 AM,23.857
6506,02/27/25 03:25:00 AM,23.857
6507,02/27/25 03:30:00 AM,23.857
6508,02/27/25 03:35:00 AM,23.857
6509,02/27/25 03:40:00 AM,23.833
6510,02/27/25 03:45:00 AM,23.833
6511,02/27/25 03:50:00 AM,23.833
6512,02/27/25 03:55:00 AM,23.833
6513,02/27/25 04:00:00 AM,23.833
6514,02/27/25 04:05:00 AM,23.809
6515,02/27/25 04:10:00 AM,23.809
6516,02/27/25 04:15:00 AM,23.809
6517,02/27/25 04:20:00 AM,23.809
6518,02/27/25 04:25:00 AM,23.809
6519,02/27/25 04:30:00 AM,23.809
6520,02/27/25 04:35:00 AM,23.785
6521,02/27/25 04:40:00 AM,23.785
6522,02/27/25 04:45:00 AM,23.785
6523,02/27/25 04:50:00 AM,23.785
6524,02/27/25 04:55:00 AM,23.785
6525,02/27/25 05:00:00 AM,23.785
6526,02/27/25 05:05:00 AM,23.785
6527,02/27/25 05:10:00 AM,23.785
6528,02/27/25 05:15:00 AM,23.785
6529,02/27/25 05:20:00 AM,23.785
6530,02/27/25 05:25:00 AM,23.761
6531,02/27/25 05:30:00 AM,23.761
6532,02/27/25 05:35:00 AM,23.761
6533,02/27/25 05:40:00 AM,23.761
6534,02/27/25 05:45:00 AM,23.761
6535,02/27/25 05:50:00 AM,23.761
6536,02/27/25 05:55:00 AM,23.761
6537,02/27/25 06:00:00 AM,23.761
6538,02/27/25 06:05:00 AM,23.761
6539,02/27/25 06:10:00 AM,23.761
6540,02/27/25 06:15:00 AM,23.761
6541,02/27/25 06:20:00 AM,23.761
6542,02/27/25 06:25:00 AM,23.761
6543,02/27/25 06:30:00 AM,23.761
6544,02/27/25 06:35:00 AM,23.761
6545,02/27/25 06:40:00 AM,23.761
6546,02/27/25 06:45:00 AM,23.761
6547,02/27/25 06:50:00 AM,23.761
6548,02/27/25 06:55:00 AM,23.761
6549,02/27/25 07:00:00 AM,23.761
6550,02/27/25 07:05:00 AM,23.761
6551,02/27/25 07:10:00 AM,23.761
6552,02/27/25 07:15:00 AM,23.761
6553,02/27/25 07:20:00 AM,23.761
6554,02/27/25 07:25:00 AM,23.785
6555,02/27/25 07:30:00 AM,23.761
6556,02/27/25 07:35:00 AM,23.761
6557,02/27/25 07:40:00 AM,23.761
6558,02/27/25 07:45:00 AM,23.761
6559,02/27/25 07:50:00 AM,23.761
6560,02/27/25 07:55:00 AM,23.761
6561,02/27/25 08:00:00 AM,23.737
6562,02/27/25 08:05:00 AM,23.737
6563,02/27/25 08:10:00 AM,23.737
6564,02/27/25 08:15:00 AM,23.737
6565,02/27/25 08:20:00 AM,23.737
6566,02/27/25 08:25:00 AM,23.737
6567,02/27/25 08:30:00 AM,23.737
6568,02/27/25 08:35:00 AM,23.737
6569,02/27/25 08:40:00 AM,23.737
6570,02/27/25 08:45:00 AM,23.737
6571,02/27/25 08:50:00 AM,23.737
6572,02/27/25 08:55:00 AM,23.737
6573,02/27/25 09:00:00 AM,23.737
6574,02/27/25 09:05:00 AM,23.713
6575,02/27/25 09:10:00 AM,23.713
6576,02/27/25 09:15:00 AM,23.713
6577,02/27/25 09:20:00 AM,23.713
6578,02/27/25 09:25:00 AM,23.713
6579,02/27/25 09:30:00 AM,23.737
6580,02/27/25 09:35:00 AM,23.737
6581,02/27/25 09:40:00 AM,23.737
6582,02/27/25 09:45:00 AM,23.737
6583,02/27/25 09:50:00 AM,23.737
6584,02/27/25 09:55:00 AM,23.737
6585,02/27/25 10:00:00 AM,23.737
6586,02/27/25 10:05:00 AM,23.737
6587,02/27/25 10:10:00 AM,23.737
6588,02/27/25 10:15:00 AM,23.737
6589,02/27/25 10:20:00 AM,23.737
6590,02/27/25 10:25:00 AM,23.737
6591,02/27/25 10:30:00 AM,23.737
6592,02/27/25 10:35:00 AM,23.737
6593,02/27/25 10:40:00 AM,23.737
6594,02/27/25 10:45:00 AM,23.737
6595,02/27/25 10:50:00 AM,23.737
6596,02/27/25 10:55:00 AM,23.761
6597,02/27/25 11:00:00 AM,23.761
6598,02/27/25 11:05:00 AM,23.761
6599,02/27/25 11:10:00 AM,23.761
6600,02/27/25 11:15:00 AM,23.761
6601,02/27/25 11:20:00 AM,23.761
6602,02/27/25 11:25:00 AM,23.761
6603,02/27/25 11:30:00 AM,23.761
6604,02/27/25 11:35:00 AM,23.761
6605,02/27/25 11:40:00 AM,23.761
6606,02/27/25 11:45:00 AM,23.785
6607,02/27/25 11:50:00 AM,23.785
6608,02/27/25 11:55:00 AM,23.785
6609,02/27/25 12:00:00 PM,23.785
6610,02/27/25 12:05:00 PM,23.785
6611,02/27/25 12:10:00 PM,23.785
6612,02/27/25 12:15:00 PM,23.785
6613,02/27/25 12:20:00 PM,23.785
6614,02/27/25 12:25:00 PM,23.785
6615,02/27/25 12:30:00 PM,23.785
6616,02/27/25 12:35:00 PM,23.785
6617,02/27/25 12:40:00 PM,23.785
6618,02/27/25 12:45:00 PM,23.785
6619,02/27/25 12:50:00 PM,23.785
6620,02/27/25 12:55:00 PM,23.785
6621,02/27/25 01:00:00 PM,23.785
6622,02/27/25 01:05:00 PM,23.785
6623,02/27/25 01:10:00 PM,23.785
6624,02/27/25 01:15:00 PM,23.809
6625,02/27/25 01:20:00 PM,23.809
6626,02/27/25 01:25:00 PM,23.809
6627,02/27/25 01:30:00 PM,23.809
6628,02/27/25 01:35:00 PM,23.809
6629,02/27/25 01:40:00 PM,23.809
6630,02/27/25 01:45:00 PM,23.833
6631,02/27/25 01:50:00 PM,23.809
6632,02/27/25 01:55:00 PM,23.809
6633,02/27/25 02:00:00 PM,23.833
6634,02/27/25 02:05:00 PM,23.833
6635,02/27/25 02:10:00 PM,23.833
6636,02/27/25 02:15:00 PM,23.833
6637,02/27/25 02:20:00 PM,23.857
6638,02/27/25 02:25:00 PM,23.857
6639,02/27/25 02:30:00 PM,23.857
6640,02/27/25 02:35:00 PM,23.857
6641,02/27/25 02:40:00 PM,23.857
6642,02/27/25 02:45:00 PM,23.857
6643,02/27/25 02:50:00 PM,23.857
6644,02/27/25 02:55:00 PM,23.857
6645,02/27/25 03:00:00 PM,23.857
6646,02/27/25 03:05:00 PM,23.857
6647,02/27/25 03:10:00 PM,23.857
6648,02/27/25 03:15:00 PM,23.857
6649,02/27/25 03:20:00 PM,23.857
6650,02/27/25 03:25:00 PM,23.881
6651,02/27/25 03:30:00 PM,23.881
6652,02/27/25 03:35:00 PM,23.881
6653,02/27/25 03:40:00 PM,23.881
6654,02/27/25 03:45:00 PM,23.881
6655,02/27/25 03:50:00 PM,23.881
6656,02/27/25 03:55:00 PM,23.881
6657,02/27/25 04:00:00 PM,23.881
6658,02/27/25 04:05:00 PM,23.881
6659,02/27/25 04:10:00 PM,23.881
6660,02/27/25 04:15:00 PM,23.881
6661,02/27/25 04:20:00 PM,23.881
6662,02/27/25 04:25:00 PM,23.881
6663,02/27/25 04:30:00 PM,23.881
6664,02/27/25 04:35:00 PM,23.881
6665,02/27/25 04:40:00 PM,23.905
6666,02/27/25 04:45:00 PM,23.905
6667,02/27/25 04:50:00 PM,23.905
6668,02/27/25 04:55:00 PM,23.905
6669,02/27/25 05:00:00 PM,23.905
6670,02/27/25 05:05:00 PM,23.905
6671,02/27/25 05:10:00 PM,23.905
6672,02/27/25 05:15:00 PM,23.905
6673,02/27/25 05:20:00 PM,23.905
6674,02/27/25 05:25:00 PM,23.905
6675,02/27/25 05:30:00 PM,23.905
6676,02/27/25 05:35:00 PM,23.905
6677,02/27/25 05:40:00 PM,23.905
6678,02/27/25 05:45:00 PM,23.905
6679,02/27/25 05:50:00 PM,23.905
6680,02/27/25 05:55:00 PM,23.905
6681,02/27/25 06:00:00 PM,23.905
6682,02/27/25 06:05:00 PM,23.905
6683,02/27/25 06:10:00 PM,23.905
6684,02/27/25 06:15:00 PM,23.905
6685,02/27/25 06:20:00 PM,23.905
6686,02/27/25 06:25:00 PM,23.905
6687,02/27/25 06:30:00 PM,23.905
6688,02/27/25 06:35:00 PM,23.905
6689,02/27/25 06:40:00 PM,23.905
6690,02/27/25 06:45:00 PM,23.905
6691,02/27/25 06:50:00 PM,23.905
6692,02/27/25 06:55:00 PM,23.905
6693,02/27/25 07:00:00 PM,23.905
6694,02/27/25 07:05:00 PM,23.905
6695,02/27/25 07:10:00 PM,23.905
6696,02/27/25 07:15:00 PM,23.905
6697,02/27/25 07:20:00 PM,23.905
6698,02/27/25 07:25:00 PM,23.905
6699,02/27/25 07:30:00 PM,23.905
6700,02/27/25 07:35:00 PM,23.905
6701,02/27/25 07:40:00 PM,23.905
6702,02/27/25 07:45:00 PM,23.905
6703,02/27/25 07:50:00 PM,23.905
6704,02/27/25 07:55:00 PM,23.905
6705,02/27/25 08:00:00 PM,23.905
6706,02/27/25 08:05:00 PM,23.881
6707,02/27/25 08:10:00 PM,23.881
6708,02/27/25 08:15:00 PM,23.881
6709,02/27/25 08:20:00 PM,23.881
6710,02/27/25 08:25:00 PM,23.881
6711,02/27/25 08:30:00 PM,23.881
6712,02/27/25 08:35:00 PM,23.881
6713,02/27/25 08:40:00 PM,23.881
6714,02/27/25 08:45:00 PM,23.881
6715,02/27/25 08:50:00 PM,23.881
6716,02/27/25 08:55:00 PM,23.881
6717,02/27/25 09:00:00 PM,23.881
6718,02/27/25 09:05:00 PM,23.881
6719,02/27/25 09:10:00 PM,23.881
6720,02/27/25 09:15:00 PM,23.857
6721,02/27/25 09:20:00 PM,23.857
6722,02/27/25 09:25:00 PM,23.857
6723,02/27/25 09:30:00 PM,23.857
6724,02/27/25 09:35:00 PM,23.857
6725,02/27/25 09:40:00 PM,23.857
6726,02/27/25 09:45:00 PM,23.857
6727,02/27/25 09:50:00 PM,23.857
6728,02/27/25 09:55:00 PM,23.857
6729,02/27/25 10:00:00 PM,23.857
6730,02/27/25 10:05:00 PM,23.857
6731,02/27/25 10:10:00 PM,23.857
6732,02/27/25 10:15:00 PM,23.857
6733,02/27/25 10:20:00 PM,23.857
6734,02/27/25 10:25:00 PM,23.857
6735,02/27/25 10:30:00 PM,23.857
6736,02/27/25 10:35:00 PM,23.857
6737,02/27/25 10:40:00 PM,23.857
6738,02/27/25 10:45:00 PM,23.857
6739,02/27/25 10:50:00 PM,23.857
6740,02/27/25 10:55:00 PM,23.857
6741,02/27/25 11:00:00 PM,23.857
6742,02/27/25 11:05:00 PM,23.857
6743,02/27/25 11:10:00 PM,23.857
6744,02/27/25 11:15:00 PM,23.857
6745,02/27/25 11:20:00 PM,23.857
6746,02/27/25 11:25:00 PM,23.857
6747,02/27/25 11:30:00 PM,23.857
6748,02/27/25 11:35:00 PM,23.833
6749,02/27/25 11:40:00 PM,23.833
6750,02/27/25 11:45:00 PM,23.833
6751,02/27/25 11:50:00 PM,23.833
6752,02/27/25 11:55:00 PM,23.833
6753,02/28/25 12:00:00 AM,23.833
6754,02/28/25 12:05:00 AM,23.833
6755,02/28/25 12:10:00 AM,23.809
6756,02/28/25 12:15:00 AM,23.809
6757,02/28/25 12:20:00 AM,23.809
6758,02/28/25 12:25:00 AM,23.809
6759,02/28/25 12:30:00 AM,23.809
6760,02/28/25 12:35:00 AM,23.809
6761,02/28/25 12:40:00 AM,23.809
6762,02/28/25 12:45:00 AM,23.809
6763,02/28/25 12:50:00 AM,23.809
6764,02/28/25 12:55:00 AM,23.809
6765,02/28/25 01:00:00 AM,23.785
6766,02/28/25 01:05:00 AM,23.785
6767,02/28/25 01:10:00 AM,23.785
6768,02/28/25 01:15:00 AM,23.761
6769,02/28/25 01:20:00 AM,23.761
6770,02/28/25 01:25:00 AM,23.761
6771,02/28/25 01:30:00 AM,23.737
6772,02/28/25 01:35:00 AM,23.737
6773,02/28/25 01:40:00 AM,23.737
6774,02/28/25 01:45:00 AM,23.737
6775,02/28/25 01:50:00 AM,23.713
6776,02/28/25 01:55:00 AM,23.713
6777,02/28/25 02:00:00 AM,23.713
6778,02/28/25 02:05:00 AM,23.713
6779,02/28/25 02:10:00 AM,23.713
6780,02/28/25 02:15:00 AM,23.713
6781,02/28/25 02:20:00 AM,23.689
6782,02/28/25 02:25:00 AM,23.689
6783,02/28/25 02:30:00 AM,23.689
6784,02/28/25 02:35:00 AM,23.689
6785,02/28/25 02:40:00 AM,23.665
6786,02/28/25 02:45:00 AM,23.665
6787,02/28/25 02:50:00 AM,23.665
6788,02/28/25 02:55:00 AM,23.665
6789,02/28/25 03:00:00 AM,23.641
6790,02/28/25 03:05:00 AM,23.641
6791,02/28/25 03:10:00 AM,23.641
6792,02/28/25 03:15:00 AM,23.641
6793,02/28/25 03:20:00 AM,23.641
6794,02/28/25 03:25:00 AM,23.641
6795,02/28/25 03:30:00 AM,23.641
6796,02/28/25 03:35:00 AM,23.617
6797,02/28/25 03:40:00 AM,23.617
6798,02/28/25 03:45:00 AM,23.617
6799,02/28/25 03:50:00 AM,23.617
6800,02/28/25 03:55:00 AM,23.593
6801,02/28/25 04:00:00 AM,23.593
6802,02/28/25 04:05:00 AM,23.593
6803,02/28/25 04:10:00 AM,23.593
6804,02/28/25 04:15:00 AM,23.569
6805,02/28/25 04:20:00 AM,23.569
6806,02/28/25 04:25:00 AM,23.569
6807,02/28/25 04:30:00 AM,23.569
6808,02/28/25 04:35:00 AM,23.569
6809,02/28/25 04:40:00 AM,23.569
6810,02/28/25 04:45:00 AM,23.569
6811,02/28/25 04:50:00 AM,23.545
6812,02/28/25 04:55:00 AM,23.545
6813,02/28/25 05:00:00 AM,23.545
6814,02/28/25 05:05:00 AM,23.545
6815,02/28/25 05:10:00 AM,23.545
6816,02/28/25 05:15:00 AM,23.545
6817,02/28/25 05:20:00 AM,23.545
6818,02/28/25 05:25:00 AM,23.521
6819,02/28/25 05:30:00 AM,23.521
6820,02/28/25 05:35:00 AM,23.521
6821,02/28/25 05:40:00 AM,23.521
6822,02/28/25 05:45:00 AM,23.521
6823,02/28/25 05:50:00 AM,23.521
6824,02/28/25 05:55:00 AM,23.521
6825,02/28/25 06:00:00 AM,23.521
6826,02/28/25 06:05:00 AM,23.521
6827,02/28/25 06:10:00 AM,23.521
6828,02/28/25 06:15:00 AM,23.497
6829,02/28/25 06:20:00 AM,23.497
6830,02/28/25 06:25:00 AM,23.497
6831,02/28/25 06:30:00 AM,23.497
6832,02/28/25 06:35:00 AM,23.497
6833,02/28/25 06:40:00 AM,23.472
6834,02/28/25 06:45:00 AM,23.472
6835,02/28/25 06:50:00 AM,23.472
6836,02/28/25 06:55:00 AM,23.472
6837,02/28/25 07:00:00 AM,23.472
6838,02/28/25 07:05:00 AM,23.472
6839,02/28/25 07:10:00 AM,23.448
6840,02/28/25 07:15:00 AM,23.448
6841,02/28/25 07:20:00 AM,23.448
6842,02/28/25 07:25:00 AM,23.472
6843,02/28/25 07:30:00 AM,23.448
6844,02/28/25 07:35:00 AM,23.448
6845,02/28/25 07:40:00 AM,23.448
6846,02/28/25 07:45:00 AM,23.448
6847,02/28/25 07:50:00 AM,23.448
6848,02/28/25 07:55:00 AM,23.448
6849,02/28/25 08:00:00 AM,23.448
6850,02/28/25 08:05:00 AM,23.448
6851,02/28/25 08:10:00 AM,23.448
6852,02/28/25 08:15:00 AM,23.448
